Time (s)	Servo Angle (degrees)	Lever Angle (degrees)	Disturbance Angle	Reward Delivered (0/1)
245.9	89.1	21.6	0.0	0
246.0	86.5	20.7	0.0	0
246.1	85.0	19.0	0.0	0
246.2	81.1	17.2	0.0	0
246.2	80.9	17.7	0.0	0
246.3	80.3	17.2	0.0	0
246.4	82.7	20.2	0.0	0
246.5	92.4	28.2	0.0	0
246.5	99.7	27.2	0.0	0
246.6	108.9	35.0	0.0	0
246.7	123.3	43.0	0.0	0
246.8	131.5	56.3	0.0	0
246.8	134.0	68.9	0.0	0
246.9	135.1	64.7	0.0	0
247.0	135.0	72.8	0.0	0
247.1	135.0	77.4	0.0	0
247.2	134.9	46.7	0.0	0
247.2	114.3	26.1	0.0	0
247.3	98.9	25.8	0.0	0
247.4	99.5	27.9	0.0	0
247.5	97.9	26.5	0.0	0
247.6	96.4	25.2	0.0	0
247.6	109.6	36.0	0.0	1
247.7	116.6	37.2	0.0	0
247.8	121.6	40.0	0.0	0
247.9	114.5	29.9	0.0	0
247.9	100.0	13.5	0.0	0
248.0	64.4	4.8	0.0	0
248.1	61.4	8.5	0.0	0
248.2	58.7	4.7	0.0	0
248.2	54.6	3.3	0.0	0
248.3	57.1	7.5	0.0	0
248.4	56.8	4.0	0.0	0
248.4	56.5	5.6	0.0	0
248.5	58.3	5.9	0.0	0
248.6	58.1	6.2	0.0	0
248.7	56.5	4.5	0.0	0
248.7	50.9	0.8	0.0	0
248.8	49.5	1.6	0.0	0
248.9	50.0	1.9	0.0	0
249.0	53.1	3.4	0.0	0
249.1	55.2	5.4	0.0	0
249.1	59.9	7.8	0.0	0
249.2	57.3	4.0	0.0	0
249.3	50.6	0.1	0.0	0
249.4	55.7	6.1	0.0	0
249.5	65.4	11.7	0.0	0
249.6	71.0	13.4	0.0	0
249.6	77.5	18.0	0.0	0
249.7	90.2	26.6	0.0	0
249.8	100.6	29.4	0.0	1
249.9	104.2	29.9	0.0	0
250.0	106.9	32.0	0.0	0
250.0	107.1	30.5	0.0	0
250.1	103.1	26.3	0.0	0
250.2	96.8	23.8	0.0	0
250.2	93.9	24.4	0.0	0
250.3	97.1	26.8	0.0	0
250.4	102.5	30.5	0.0	0
250.5	115.0	42.8	0.0	0
250.5	129.0	52.0	0.0	0
250.6	134.0	54.7	0.0	0
250.7	134.8	49.2	0.0	0
250.7	127.6	18.4	0.0	0
250.8	102.1	31.1	0.0	0
250.9	108.3	32.5	0.0	0
251.0	109.9	32.6	0.0	0
251.1	115.1	37.3	0.0	0
251.1	122.2	40.2	0.0	0
251.2	107.1	13.0	0.0	0
251.3	95.7	40.5	0.0	1
251.4	116.2	21.2	0.0	0
251.5	90.9	20.8	0.0	0
251.5	81.0	13.6	0.0	0
251.6	77.9	17.2	0.0	0
251.7	84.7	22.0	0.0	0
251.7	87.0	20.2	0.0	0
251.8	85.6	19.7	0.0	0
251.9	92.1	25.3	0.0	0
252.0	92.3	22.8	0.0	0
252.0	92.4	24.0	0.0	0
252.1	92.3	23.2	0.0	0
252.2	81.8	-0.1	0.0	0
252.3	50.9	0.5	0.0	0
252.3	47.6	0.3	0.0	0
252.4	45.9	-0.9	0.0	0
252.5	49.4	3.2	0.0	0
252.6	49.4	-0.2	0.0	0
252.6	46.4	-0.2	0.0	0
252.7	48.8	1.4	0.0	0
252.8	56.9	7.5	0.0	0
252.9	65.8	11.3	0.0	0
253.0	65.5	9.2	0.0	0
253.1	69.6	14.8	0.0	0
253.1	76.8	17.5	0.0	0
253.2	76.7	14.4	0.0	0
253.3	66.9	7.4	0.0	0
253.4	80.9	23.6	0.0	0
253.5	111.8	38.0	0.0	1
253.5	119.2	37.7	0.0	0
253.6	124.8	42.1	0.0	0
253.7	132.1	53.9	0.0	0
253.8	134.7	57.6	0.0	0
253.8	134.8	64.3	0.0	0
253.9	135.3	69.1	0.0	0
254.0	134.9	66.7	0.0	0
254.0	134.8	65.9	0.0	0
254.1	134.9	66.8	0.0	0
254.2	134.6	65.4	0.0	0
254.3	134.7	63.8	0.0	0
254.3	135.1	61.8	0.0	0
254.4	134.9	62.5	0.0	0
254.5	134.9	62.3	0.0	0
254.6	134.7	59.5	0.0	0
254.6	134.9	65.4	0.0	0
254.7	134.7	70.5	0.0	0
254.8	135.1	71.5	0.0	0
254.9	135.0	65.2	0.0	0
255.0	134.9	64.2	0.0	0
255.0	135.0	59.8	0.0	0
255.1	134.8	59.2	0.0	0
255.2	118.9	13.7	0.0	0
255.3	87.2	21.5	0.0	0
255.4	107.3	34.7	0.0	1
255.5	119.2	42.6	0.0	0
255.5	116.0	31.3	0.0	0
255.6	98.5	21.9	0.0	0
255.7	86.1	17.1	0.0	0
255.7	88.1	23.2	0.0	0
255.8	85.4	17.5	0.0	0
255.9	80.5	16.6	0.0	0
256.0	75.7	13.8	0.0	0
256.0	74.1	13.4	0.0	0
256.1	72.8	12.8	0.0	0
256.2	71.6	12.8	0.0	0
256.2	70.9	12.4	0.0	0
256.3	70.8	12.4	0.0	0
256.4	70.1	12.1	0.0	0
256.5	71.8	13.3	0.0	0
256.6	72.2	12.6	0.0	0
256.6	70.5	12.3	0.0	0
256.7	70.5	12.3	0.0	0
256.8	70.9	13.0	0.0	0
256.9	72.5	13.2	0.0	0
257.0	71.0	12.2	0.0	0
257.0	71.6	13.2	0.0	0
257.1	72.0	12.9	0.0	0
257.2	71.6	12.5	0.0	0
257.3	72.5	13.5	0.0	0
257.4	71.9	12.9	0.0	0
257.4	71.8	13.4	0.0	0
257.5	71.6	12.5	0.0	0
257.6	72.8	13.4	0.0	0
257.7	73.6	13.7	0.0	0
257.8	72.0	12.6	0.0	0
257.9	72.7	13.9	0.0	0
257.9	74.1	13.9	0.0	0
258.0	73.7	13.8	0.0	0
258.1	79.6	20.0	0.0	0
258.2	91.8	27.6	0.0	0
258.3	105.9	34.1	0.0	0
258.3	121.4	43.0	0.0	0
258.4	117.2	33.3	0.0	0
258.5	115.2	35.5	0.0	0
258.6	125.5	44.3	0.0	0
258.7	116.8	-0.6	0.0	0
258.7	67.7	-0.4	0.0	0
258.8	48.1	-0.2	0.0	0
258.9	47.1	-0.0	0.0	0
259.0	46.7	-0.1	0.0	0
259.1	46.2	-0.1	0.0	0
259.2	46.4	-0.2	0.0	0
259.2	46.2	-0.2	0.0	0
259.3	46.1	-0.1	0.0	0
259.4	46.4	-0.2	0.0	0
259.5	46.0	-0.3	0.0	0
259.6	47.1	-0.2	0.0	0
259.6	46.7	-0.2	0.0	0
259.7	47.0	-0.2	0.0	0
259.8	46.1	-0.2	0.0	0
259.9	46.2	-0.2	0.0	0
260.0	46.4	-0.2	0.0	0
260.0	46.4	-0.2	0.0	0
260.1	47.0	-0.2	0.0	0
260.2	46.9	-0.3	0.0	0
260.3	47.0	-0.3	0.0	0
260.4	46.9	-0.1	0.0	0
260.5	46.9	-0.1	0.0	0
260.5	46.1	-0.2	0.0	0
260.6	46.1	-0.1	0.0	0
260.7	46.0	-0.2	0.0	0
260.8	45.8	-0.3	0.0	0
260.9	46.6	-0.3	0.0	0
260.9	46.7	-0.2	0.0	0
261.0	47.0	-0.2	0.0	0
261.1	47.4	-0.1	0.0	0
261.2	46.9	-0.1	0.0	0
261.3	46.6	-0.1	0.0	0
261.3	46.6	-0.2	0.0	0
261.4	46.4	-0.2	0.0	0
261.5	46.4	-0.3	0.0	0
261.6	46.6	-0.3	0.0	0
261.7	46.8	-0.3	0.0	0
261.8	46.7	-0.1	0.0	0
261.8	46.8	-0.1	0.0	0
261.9	46.2	-0.1	0.0	0
262.0	46.2	-0.2	0.0	0
262.1	46.5	-0.2	0.0	0
262.2	46.8	-0.2	0.0	0
262.2	46.4	-0.2	0.0	0
262.3	47.4	-0.2	0.0	0
262.4	46.9	-0.2	0.0	0
262.5	46.2	-0.3	0.0	0
262.6	46.6	-0.1	0.0	0
262.6	46.7	-0.3	0.0	0
262.7	46.6	-0.3	0.0	0
262.8	46.8	-0.2	0.0	0
262.9	46.5	-0.2	0.0	0
263.0	46.6	-0.3	0.0	0
263.1	46.6	-0.2	0.0	0
263.1	46.0	-0.2	0.0	0
263.2	45.9	-0.2	0.0	0
263.3	46.6	-0.2	0.0	0
263.4	46.2	-0.2	0.0	0
263.5	46.8	-0.3	0.0	0
263.5	46.4	-0.2	0.0	0
263.6	46.2	-0.2	0.0	0
263.7	46.4	-0.2	0.0	0
263.8	46.7	-0.2	0.0	0
263.9	46.2	-0.2	0.0	0
263.9	46.3	-0.1	0.0	0
264.0	46.5	-0.2	0.0	0
264.1	45.9	-0.3	0.0	0
264.2	46.4	-0.2	0.0	0
264.3	46.5	-0.2	0.0	0
264.4	46.5	-0.2	0.0	0
264.4	46.8	-0.1	0.0	0
264.5	46.7	-0.2	0.0	0
264.6	46.1	-0.1	0.0	0
264.7	46.1	-0.2	0.0	0
264.8	46.1	-0.2	0.0	0
264.8	46.5	-0.1	0.0	0
264.9	47.0	-0.2	0.0	0
265.0	46.4	-0.2	0.0	0
265.1	46.5	-0.3	0.0	0
265.2	46.4	-0.2	0.0	0
265.2	46.1	-0.1	0.0	0
265.3	45.7	-0.2	0.0	0
265.4	45.5	-0.3	0.0	0
265.5	46.6	-0.2	0.0	0
265.6	46.4	-0.2	0.0	0
265.7	46.5	-0.2	0.0	0
265.7	45.9	-0.1	0.0	0
265.8	46.1	-0.2	0.0	0
265.9	45.9	-0.3	0.0	0
266.0	46.2	-0.2	0.0	0
266.1	46.7	-0.2	0.0	0
266.1	45.6	-0.2	0.0	0
266.2	46.8	-0.2	0.0	0
266.3	46.6	-0.3	0.0	0
266.4	46.4	-0.2	0.0	0
266.5	46.4	-0.3	0.0	0
266.5	46.5	-0.2	0.0	0
266.6	46.0	-0.2	0.0	0
266.7	46.7	-0.2	0.0	0
266.8	46.5	-0.1	0.0	0
266.9	46.5	-0.2	0.0	0
267.0	45.8	-0.2	0.0	0
267.0	46.6	-0.3	0.0	0
267.1	46.2	-0.3	0.0	0
267.2	46.3	-0.2	0.0	0
267.3	47.0	-0.2	0.0	0
267.4	46.5	-0.3	0.0	0
267.4	46.6	-0.2	0.0	0
267.5	46.4	-0.2	0.0	0
267.6	46.2	-0.3	0.0	0
267.7	46.4	-0.3	0.0	0
267.8	46.4	-0.2	0.0	0
267.9	46.9	-0.2	0.0	0
267.9	46.2	-0.2	0.0	0
268.0	46.0	-0.2	0.0	0
268.1	46.5	-0.2	0.0	0
268.2	46.8	-0.2	0.0	0
268.3	46.6	-0.2	0.0	0
268.3	46.4	-0.3	0.0	0
268.4	46.4	-0.3	0.0	0
268.5	46.8	-0.3	0.0	0
268.6	46.3	-0.2	0.0	0
268.7	46.9	-0.3	0.0	0
268.7	46.9	-0.1	0.0	0
268.8	46.7	-0.2	0.0	0
268.9	46.2	-0.2	0.0	0
269.0	46.4	-0.2	0.0	0
269.1	46.6	-0.2	0.0	0
269.2	47.1	-0.2	0.0	0
269.2	47.4	-0.3	0.0	0
269.3	47.4	-0.2	0.0	0
269.4	47.3	-0.2	0.0	0
269.5	46.6	-0.3	0.0	0
269.6	46.2	-0.2	0.0	0
269.6	46.6	-0.2	0.0	0
269.7	46.4	-0.2	0.0	0
269.8	47.0	-0.2	0.0	0
269.9	47.0	-0.2	0.0	0
270.0	46.0	-0.2	0.0	0
270.0	46.8	-0.3	0.0	0
270.1	46.7	-0.1	0.0	0
270.2	46.0	-0.2	0.0	0
270.3	46.1	-0.2	0.0	0
270.4	46.6	-0.3	0.0	0
270.5	46.4	-0.2	0.0	0
270.5	46.7	-0.2	0.0	0
270.6	46.7	-0.2	0.0	0
270.7	46.9	-0.2	0.0	0
270.8	45.9	-0.2	0.0	0
270.9	46.4	-0.2	0.0	0
270.9	45.7	-0.2	0.0	0
271.0	46.6	-0.2	0.0	0
271.1	46.8	-0.2	0.0	0
271.2	46.8	-0.1	0.0	0
271.3	46.9	-0.2	0.0	0
271.4	46.1	-0.4	0.0	0
271.4	46.9	-0.1	0.0	0
271.5	46.5	-0.1	0.0	0
271.6	46.5	-0.2	0.0	0
271.7	46.5	-0.1	0.0	0
271.8	46.4	-0.1	0.0	0
271.8	46.0	-0.2	0.0	0
271.9	46.6	-0.2	0.0	0
272.0	46.4	-0.2	0.0	0
272.1	46.4	-0.3	0.0	0
272.2	47.1	-0.3	0.0	0
272.2	46.4	-0.2	0.0	0
272.3	46.5	-0.2	0.0	0
272.4	46.4	-0.1	0.0	0
272.5	46.3	-0.2	0.0	0
272.6	47.5	-0.1	0.0	0
272.7	46.6	-0.3	0.0	0
272.7	46.7	-0.2	0.0	0
272.8	46.0	-0.2	0.0	0
272.9	46.6	-0.1	0.0	0
273.0	46.1	-0.1	0.0	0
273.1	46.8	-0.2	0.0	0
273.1	47.2	-0.1	0.0	0
273.2	46.3	-0.1	0.0	0
273.3	46.1	-0.1	0.0	0
273.4	46.5	-0.2	0.0	0
273.5	46.6	-0.3	0.0	0
273.6	46.2	-0.2	0.0	0
273.6	46.6	-0.3	0.0	0
273.7	46.7	-0.2	0.0	0
273.8	46.6	-0.2	0.0	0
273.9	46.0	-0.3	0.0	0
274.0	46.2	-0.2	0.0	0
274.0	46.6	-0.2	0.0	0
274.1	45.5	-0.3	0.0	0
274.2	46.2	-0.2	0.0	0
274.3	46.2	-0.3	0.0	0
274.4	46.2	-0.3	0.0	0
274.4	46.4	-0.2	0.0	0
274.5	46.8	-0.1	0.0	0
274.6	46.3	-0.2	0.0	0
274.7	46.5	-0.2	0.0	0
274.8	45.6	-0.2	0.0	0
274.9	46.3	-0.4	0.0	0
274.9	46.4	-0.3	0.0	0
275.0	46.1	-0.2	0.0	0
275.1	46.2	-0.3	0.0	0
275.2	47.1	-0.4	0.0	0
275.3	47.1	-0.3	0.0	0
275.3	46.4	-0.3	0.0	0
275.4	46.5	-0.2	0.0	0
275.5	46.5	-0.2	0.0	0
275.6	45.7	-0.2	0.0	0
275.7	45.8	-0.2	0.0	0
275.8	46.1	-0.2	0.0	0
275.8	47.0	-0.3	0.0	0
275.9	46.7	-0.2	0.0	0
276.0	47.0	-0.1	0.0	0
276.1	46.8	-0.2	0.0	0
276.2	46.6	-0.2	0.0	0
276.2	46.6	-0.1	0.0	0
276.3	45.8	-0.2	0.0	0
276.4	46.5	-0.1	0.0	0
276.5	46.4	-0.2	0.0	0
276.6	46.8	-0.2	0.0	0
276.7	46.6	-0.3	0.0	0
276.7	46.8	-0.3	0.0	0
276.8	45.9	-0.2	0.0	0
276.9	46.6	-0.2	0.0	0
277.0	46.0	-0.1	0.0	0
277.1	46.4	-0.2	0.0	0
277.1	45.9	-0.2	0.0	0
277.2	45.5	-0.2	0.0	0
277.3	46.4	-0.3	0.0	0
277.4	46.6	-0.2	0.0	0
277.5	46.5	-0.2	0.0	0
277.5	46.6	-0.2	0.0	0
277.6	47.4	-0.1	0.0	0
277.7	46.9	-0.2	0.0	0
277.8	46.1	-0.2	0.0	0
277.9	46.4	-0.2	0.0	0
278.0	46.5	-0.2	0.0	0
278.0	46.1	-0.2	0.0	0
278.1	46.7	-0.3	0.0	0
278.2	46.6	-0.3	0.0	0
278.3	46.4	-0.3	0.0	0
278.4	46.3	-0.3	0.0	0
278.4	46.8	-0.3	0.0	0
278.5	46.4	-0.2	0.0	0
278.6	46.6	-0.2	0.0	0
278.7	46.4	-0.3	0.0	0
278.8	46.1	-0.2	0.0	0
278.9	45.7	-0.3	0.0	0
278.9	46.6	-0.3	0.0	0
279.0	47.0	-0.3	0.0	0
279.1	46.5	-0.2	0.0	0
279.2	46.4	-0.2	0.0	0
279.3	46.5	-0.2	0.0	0
279.3	46.4	-0.3	0.0	0
279.4	46.3	-0.2	0.0	0
279.5	46.2	-0.2	0.0	0
279.6	45.8	-0.1	0.0	0
279.7	46.5	-0.2	0.0	0
279.7	46.4	-0.2	0.0	0
279.8	46.6	-0.3	0.0	0
279.9	46.5	-0.3	0.0	0
280.0	46.4	-0.2	0.0	0
280.1	46.8	-0.1	0.0	0
280.2	46.0	-0.1	0.0	0
280.2	46.5	-0.2	0.0	0
280.3	46.2	-0.2	0.0	0
280.4	46.3	-0.2	0.0	0
280.5	45.6	-0.3	0.0	0
280.6	45.8	-0.2	0.0	0
280.6	46.5	-0.2	0.0	0
280.7	46.5	-0.3	0.0	0
280.8	47.1	-0.1	0.0	0
280.9	47.5	-0.1	0.0	0
281.0	47.1	-0.1	0.0	0
281.1	46.9	-0.2	0.0	0
281.1	46.8	-0.2	0.0	0
281.2	46.5	-0.3	0.0	0
281.3	45.9	-0.3	0.0	0
281.4	46.1	-0.2	0.0	0
281.5	46.8	-0.2	0.0	0
281.5	46.4	-0.2	0.0	0
281.6	46.5	-0.2	0.0	0
281.7	46.0	-0.2	0.0	0
281.8	46.0	-0.1	0.0	0
281.9	46.4	-0.2	0.0	0
282.0	45.9	-0.2	0.0	0
282.0	46.2	-0.2	0.0	0
282.1	45.8	-0.2	0.0	0
282.2	46.8	-0.1	0.0	0
282.3	46.4	-0.2	0.0	0
282.4	46.8	-0.3	0.0	0
282.4	46.7	-0.2	0.0	0
282.5	46.5	-0.2	0.0	0
282.6	45.9	-0.1	0.0	0
282.7	46.1	-0.2	0.0	0
282.8	45.8	-0.2	0.0	0
282.9	46.4	-0.2	0.0	0
282.9	46.7	-0.2	0.0	0
283.0	46.9	-0.3	0.0	0
283.1	47.2	-0.2	0.0	0
283.2	46.5	-0.2	0.0	0
283.3	46.7	-0.1	0.0	0
283.3	46.0	-0.1	0.0	0
283.4	46.4	-0.2	0.0	0
283.5	46.6	-0.3	0.0	0
283.6	46.2	-0.3	0.0	0
283.7	46.9	-0.2	0.0	0
283.7	46.8	-0.3	0.0	0
283.8	46.2	-0.2	0.0	0
283.9	46.3	-0.2	0.0	0
284.0	46.0	-0.2	0.0	0
284.1	46.3	-0.2	0.0	0
284.1	46.6	-0.3	0.0	0
284.2	46.8	-0.2	0.0	0
284.3	46.6	-0.3	0.0	0
284.4	46.4	-0.2	0.0	0
284.5	46.5	-0.2	0.0	0
284.6	46.3	-0.3	0.0	0
284.6	46.7	-0.4	0.0	0
284.7	46.5	-0.3	0.0	0
284.8	46.5	-0.3	0.0	0
284.9	46.4	-0.2	0.0	0
285.0	46.0	-0.2	0.0	0
285.0	46.6	-0.2	0.0	0
285.1	46.5	-0.2	0.0	0
285.2	46.4	-0.3	0.0	0
285.3	47.1	-0.2	0.0	0
285.4	47.0	-0.2	0.0	0
285.4	46.7	-0.2	0.0	0
285.5	46.7	-0.2	0.0	0
285.6	46.8	-0.2	0.0	0
285.7	46.7	-0.1	0.0	0
285.8	47.1	-0.2	0.0	0
285.8	47.0	-0.2	0.0	0
285.9	47.1	-0.2	0.0	0
286.0	46.7	-0.2	0.0	0
286.1	46.2	-0.2	0.0	0
286.2	46.7	-0.2	0.0	0
286.3	46.6	-0.2	0.0	0
286.3	46.6	-0.3	0.0	0
286.4	46.9	-0.2	0.0	0
286.5	46.8	-0.3	0.0	0
286.6	46.7	-0.2	0.0	0
286.7	47.3	-0.1	0.0	0
286.7	47.2	-0.1	0.0	0
286.8	46.4	-0.1	0.0	0
286.9	46.9	-0.3	0.0	0
287.0	46.9	-0.2	0.0	0
287.1	46.8	-0.3	0.0	0
287.1	46.9	-0.3	0.0	0
287.2	46.9	-0.3	0.0	0
287.3	46.8	-0.1	0.0	0
287.4	46.1	-0.1	0.0	0
287.5	46.0	-0.2	0.0	0
287.5	46.8	-0.2	0.0	0
287.6	47.0	-0.1	0.0	0
287.7	46.7	-0.2	0.0	0
287.8	47.0	-0.2	0.0	0
287.9	47.8	-0.1	0.0	0
288.0	45.3	-0.1	0.0	0
288.0	46.5	-0.2	0.0	0
288.1	46.1	-0.3	0.0	0
288.2	46.5	-0.2	0.0	0
288.3	46.5	-0.2	0.0	0
288.4	46.5	-0.2	0.0	0
288.4	46.7	-0.2	0.0	0
288.5	46.4	-0.2	0.0	0
288.6	46.2	-0.2	0.0	0
288.7	46.2	-0.2	0.0	0
288.8	46.1	-0.2	0.0	0
288.8	46.6	-0.2	0.0	0
288.9	46.7	-0.2	0.0	0
289.0	46.8	-0.3	0.0	0
289.1	47.2	-0.1	0.0	0
289.2	46.5	-0.2	0.0	0
289.3	46.5	-0.3	0.0	0
289.3	46.6	-0.2	0.0	0
289.4	46.4	-0.2	0.0	0
289.5	46.3	-0.3	0.0	0
289.6	46.6	-0.2	0.0	0
289.7	46.6	-0.2	0.0	0
289.7	46.1	-0.2	0.0	0
289.8	46.8	-0.2	0.0	0
289.9	46.6	-0.2	0.0	0
290.0	46.2	-0.2	0.0	0
290.1	46.1	-0.3	0.0	0
290.1	46.4	-0.3	0.0	0
290.2	46.4	-0.2	0.0	0
290.3	46.8	-0.2	0.0	0
290.4	46.5	-0.2	0.0	0
290.5	46.0	-0.2	0.0	0
290.5	46.3	-0.3	0.0	0
290.6	46.4	-0.2	0.0	0
290.7	46.6	-0.2	0.0	0
290.8	46.5	-0.4	0.0	0
290.9	46.6	-0.2	0.0	0
291.0	46.1	-0.2	0.0	0
291.0	46.8	-0.1	0.0	0
291.1	46.4	-0.2	0.0	0
291.2	46.5	-0.2	0.0	0
291.3	46.5	-0.2	0.0	0
291.4	46.5	-0.2	0.0	0
291.4	47.0	-0.2	0.0	0
291.5	47.4	-0.1	0.0	0
291.6	46.6	-0.2	0.0	0
291.7	46.5	-0.3	0.0	0
291.8	46.7	-0.2	0.0	0
291.8	46.6	-0.2	0.0	0
291.9	46.8	-0.2	0.0	0
292.0	47.1	-0.3	0.0	0
292.1	47.0	-0.2	0.0	0
292.2	46.0	-0.2	0.0	0
292.3	46.2	-0.1	0.0	0
292.3	46.4	-0.1	0.0	0
292.4	45.9	-0.2	0.0	0
292.5	46.9	-0.3	0.0	0
292.6	46.8	-0.2	0.0	0
292.7	46.8	-0.1	0.0	0
292.7	47.1	-0.2	0.0	0
292.8	45.9	-0.2	0.0	0
292.9	46.2	-0.2	0.0	0
293.0	45.7	-0.2	0.0	0
293.1	46.5	-0.3	0.0	0
293.1	46.0	-0.2	0.0	0
293.2	46.7	-0.2	0.0	0
293.3	46.6	-0.1	0.0	0
293.4	46.6	-0.2	0.0	0
293.5	46.9	-0.0	0.0	0
293.5	46.7	-0.2	0.0	0
293.6	46.5	-0.2	0.0	0
293.7	46.7	-0.2	0.0	0
293.8	47.0	-0.3	0.0	0
293.9	46.0	-0.2	0.0	0
294.0	46.6	-0.2	0.0	0
294.0	46.2	-0.2	0.0	0
294.1	46.0	-0.2	0.0	0
294.2	46.1	-0.1	0.0	0
294.3	46.0	-0.2	0.0	0
294.4	46.1	-0.3	0.0	0
294.4	46.6	-0.2	0.0	0
294.5	46.5	-0.2	0.0	0
294.6	46.1	-0.3	0.0	0
294.7	46.0	-0.2	0.0	0
294.8	45.9	-0.2	0.0	0
294.8	46.2	-0.2	0.0	0
294.9	46.2	-0.3	0.0	0
295.0	46.1	-0.2	0.0	0
295.1	46.4	-0.2	0.0	0
295.2	47.2	-0.1	0.0	0
295.3	46.7	-0.1	0.0	0
295.3	45.9	-0.2	0.0	0
295.4	46.0	-0.2	0.0	0
295.5	46.8	-0.2	0.0	0
295.6	46.2	-0.2	0.0	0
295.7	46.2	-0.3	0.0	0
295.7	46.4	-0.3	0.0	0
295.8	45.9	-0.1	0.0	0
295.9	46.2	-0.3	0.0	0
296.0	46.4	-0.1	0.0	0
296.1	45.6	-0.1	0.0	0
296.1	46.0	-0.2	0.0	0
296.2	46.5	-0.2	0.0	0
296.3	46.4	-0.2	0.0	0
296.4	46.9	-0.2	0.0	0
296.5	46.9	-0.1	0.0	0
296.6	46.1	-0.2	0.0	0
296.6	46.4	-0.2	0.0	0
296.7	45.9	-0.2	0.0	0
296.8	46.2	-0.3	0.0	0
296.9	46.4	-0.3	0.0	0
297.0	46.5	-0.2	0.0	0
297.0	47.0	-0.2	0.0	0
297.1	46.4	-0.2	0.0	0
297.2	45.9	-0.2	0.0	0
297.3	46.1	-0.1	0.0	0
297.4	45.7	-0.2	0.0	0
297.4	46.1	-0.2	0.0	0
297.5	46.6	-0.4	0.0	0
297.6	46.4	-0.1	0.0	0
297.7	46.0	-0.2	0.0	0
297.8	45.6	-0.2	0.0	0
297.8	46.5	-0.2	0.0	0
297.9	45.8	-0.3	0.0	0
298.0	46.2	-0.2	0.0	0
298.1	46.9	-0.3	0.0	0
298.2	46.7	-0.2	0.0	0
298.3	46.3	-0.1	0.0	0
298.3	46.1	-0.2	0.0	0
298.4	46.7	-0.2	0.0	0
298.5	46.1	-0.1	0.0	0
298.6	45.9	-0.3	0.0	0
298.7	45.9	-0.3	0.0	0
298.7	46.2	-0.3	0.0	0
298.8	46.1	-0.2	0.0	0
298.9	46.6	-0.3	0.0	0
299.0	46.0	-0.1	0.0	0
299.1	45.9	-0.1	0.0	0
299.1	45.5	-0.1	0.0	0
299.2	46.3	-0.3	0.0	0
299.3	46.8	-0.3	0.0	0
299.4	46.8	-0.3	0.0	0
299.5	46.6	-0.2	0.0	0
299.6	46.7	-0.2	0.0	0
299.6	46.4	-0.2	0.0	0
299.7	46.5	-0.2	0.0	0
299.8	46.5	-0.2	0.0	0
299.9	45.8	-0.2	0.0	0
300.0	46.2	-0.3	0.0	0
300.0	45.7	-0.2	0.0	0
300.1	46.3	-0.1	0.0	0
300.2	47.1	-0.1	0.0	0
300.3	46.9	-0.2	0.0	0
300.4	46.7	-0.1	0.0	0
300.4	46.6	-0.2	0.0	0
300.5	46.0	-0.2	0.0	0
300.6	46.3	-0.2	0.0	0
300.7	46.3	-0.2	0.0	0
300.8	46.2	-0.3	0.0	0
300.9	46.9	-0.3	0.0	0
300.9	46.6	-0.1	0.0	0
301.0	46.5	-0.1	0.0	0
301.1	46.1	-0.2	0.0	0
301.2	46.5	-0.2	0.0	0
301.3	46.1	-0.2	0.0	0
301.3	46.5	-0.3	0.0	0
301.4	46.4	-0.3	0.0	0
301.5	46.3	-0.3	0.0	0
301.6	46.4	-0.2	0.0	0
301.7	46.2	-0.3	0.0	0
301.7	45.9	-0.2	0.0	0
301.8	46.1	-0.2	0.0	0
301.9	46.1	-0.3	0.0	0
302.0	46.4	-0.2	0.0	0
302.1	45.9	-0.3	0.0	0
302.2	46.7	-0.3	0.0	0
302.2	46.2	-0.2	0.0	0
302.3	47.1	-0.1	0.0	0
302.4	46.7	-0.3	0.0	0
302.5	45.8	-0.2	0.0	0
302.6	45.9	-0.2	0.0	0
302.6	46.1	-0.3	0.0	0
302.7	46.7	-0.2	0.0	0
302.8	46.2	-0.3	0.0	0
302.9	46.2	-0.3	0.0	0
303.0	46.5	-0.2	0.0	0
303.0	46.5	-0.3	0.0	0
303.1	46.1	-0.3	0.0	0
303.2	46.5	-0.2	0.0	0
303.3	45.9	-0.2	0.0	0
303.4	46.7	-0.2	0.0	0
303.5	46.4	-0.2	0.0	0
303.5	46.6	-0.3	0.0	0
303.6	46.4	-0.2	0.0	0
303.7	46.0	-0.2	0.0	0
303.8	45.8	-0.2	0.0	0
303.9	46.1	-0.2	0.0	0
303.9	46.2	-0.2	0.0	0
304.0	45.9	-0.2	0.0	0
304.1	46.4	-0.3	0.0	0
304.2	46.2	-0.2	0.0	0
304.3	46.3	-0.2	0.0	0
304.3	46.1	-0.2	0.0	0
304.4	46.1	-0.2	0.0	0
304.5	46.4	-0.2	0.0	0
304.6	46.2	-0.1	0.0	0
304.7	46.2	-0.2	0.0	0
304.8	46.6	-0.3	0.0	0
304.8	46.7	-0.2	0.0	0
304.9	46.8	-0.2	0.0	0
305.0	46.5	-0.2	0.0	0
305.1	46.7	-0.1	0.0	0
305.2	46.2	-0.2	0.0	0
305.2	45.9	-0.2	0.0	0
305.3	46.9	-0.2	0.0	0
305.4	46.6	-0.2	0.0	0
305.5	46.3	-0.2	0.0	0
