Time (s)	Servo Angle (degrees)	Lever Angle (degrees)	Disturbance Angle	Reward Delivered (0/1)	Trial Number/Status
2.1457672119140625e-06	0.0	0.0	0.0	1	0
0.013512849807739258	0.0	0.2	0.0	0	1
0.02399730682373047	0.0	0.2	0.0	0	1
0.034503936767578125	0.0	-0.0	0.0	0	1
0.0449833869934082	0.0	0.0	0.0	0	1
0.055452585220336914	0.0	0.1	0.0	0	1
0.06593132019042969	0.0	-0.1	0.0	0	1
0.07640361785888672	0.0	0.1	0.0	0	1
0.08688902854919434	0.0	-0.1	0.0	0	1
0.09735965728759766	0.0	-0.1	0.0	0	1
0.10784077644348145	0.0	0.1	0.0	0	1
0.11833453178405762	0.0	-0.1	0.0	0	1
0.1287837028503418	0.0	-0.1	0.0	0	1
0.13926243782043457	0.0	0.1	0.0	0	1
0.14973711967468262	0.0	-0.2	0.0	0	1
0.1602327823638916	0.0	-0.0	0.0	0	1
0.17070817947387695	0.0	0.0	0.0	0	1
0.181196928024292	0.0	-0.1	0.0	0	1
0.19166898727416992	0.0	0.1	0.0	0	1
0.20215845108032227	0.0	-0.1	0.0	0	1
0.21264410018920898	0.0	0.0	0.0	0	1
0.22312164306640625	0.0	0.1	0.0	0	1
0.2336103916168213	0.0	-0.1	0.0	0	1
0.2440953254699707	0.0	-0.0	0.0	0	1
0.25458455085754395	0.0	0.0	0.0	0	1
0.26507115364074707	0.0	-0.1	0.0	0	1
0.2755594253540039	0.0	0.1	0.0	0	1
0.28604793548583984	0.0	-0.1	0.0	0	1
0.2965209484100342	0.0	-0.1	0.0	0	1
0.307004451751709	0.0	0.2	0.0	0	1
0.31748151779174805	0.0	-0.2	0.0	0	1
0.32795143127441406	0.0	-0.1	0.0	0	1
0.3384208679199219	0.0	0.1	0.0	0	1
0.3489112854003906	0.0	-0.1	0.0	0	1
0.35938262939453125	0.0	0.0	0.0	0	1
0.3698699474334717	0.0	-0.1	0.0	0	1
0.3803441524505615	0.0	-0.1	0.0	0	1
0.39081811904907227	0.0	0.2	0.0	0	1
0.4013023376464844	0.0	-0.1	0.0	0	1
0.4117734432220459	0.0	-0.0	0.0	0	1
0.42226457595825195	0.0	0.1	0.0	0	1
0.4327359199523926	0.0	-0.2	0.0	0	1
0.44322943687438965	0.0	0.1	0.0	0	1
0.45371580123901367	0.0	0.0	0.0	0	1
0.4641871452331543	0.0	-0.2	0.0	0	1
0.4746696949005127	0.0	0.1	0.0	0	1
0.4851510524749756	0.0	-0.1	0.0	0	1
0.4956378936767578	0.0	0.0	0.0	0	1
0.5061089992523193	0.0	0.0	0.0	0	1
0.5165994167327881	0.0	-0.1	0.0	0	1
0.5270800590515137	0.0	0.0	0.0	0	1
0.5375618934631348	0.0	0.0	0.0	0	1
0.5480453968048096	0.0	-0.2	0.0	0	1
0.5585196018218994	0.0	0.1	0.0	0	1
0.5690047740936279	0.0	-0.1	0.0	0	1
0.5794780254364014	0.0	-0.0	0.0	0	1
0.5899639129638672	0.0	0.2	0.0	0	1
0.6004340648651123	0.0	-0.1	0.0	0	1
0.6109237670898438	0.0	-0.1	0.0	0	1
0.6214044094085693	0.0	0.1	0.0	0	1
0.6318769454956055	0.0	-0.0	0.0	0	1
0.6423599720001221	0.0	0.1	0.0	0	1
0.6528315544128418	0.0	-0.0	0.0	0	1
0.6633167266845703	0.0	-0.1	0.0	0	1
0.6737887859344482	0.0	0.1	0.0	0	1
0.6842784881591797	0.0	-0.1	0.0	0	1
0.6947505474090576	0.0	-0.0	0.0	0	1
0.7052371501922607	0.0	0.1	0.0	0	1
0.7157156467437744	0.0	-0.1	0.0	0	1
0.726191520690918	0.0	0.1	0.0	0	1
0.7366747856140137	0.0	-0.0	0.0	0	1
0.7471461296081543	0.0	-0.1	0.0	0	1
0.7576305866241455	0.0	0.1	0.0	0	1
0.7681024074554443	0.0	-0.1	0.0	0	1
0.7785871028900146	0.0	-0.1	0.0	0	1
0.7890620231628418	0.0	0.1	0.0	0	1
0.7995352745056152	0.0	-0.2	0.0	0	1
0.8100309371948242	0.0	0.0	0.0	0	1
0.8205127716064453	0.0	-0.0	0.0	0	1
0.8309903144836426	0.0	-0.1	0.0	0	1
0.8414616584777832	0.0	0.1	0.0	0	1
0.8519470691680908	0.0	-0.1	0.0	0	1
0.8624181747436523	0.0	-0.0	0.0	0	1
0.8729045391082764	0.0	0.1	0.0	0	1
0.8833804130554199	0.0	-0.2	0.0	0	1
0.8938620090484619	0.0	0.1	0.0	0	1
0.9043464660644531	0.0	-0.0	0.0	0	1
0.9148168563842773	0.0	-0.1	0.0	0	1
0.9253072738647461	0.0	0.1	0.0	0	1
0.9357788562774658	0.0	-0.1	0.0	0	1
0.9462490081787109	0.0	-0.1	0.0	0	1
0.9567315578460693	0.0	0.1	0.0	0	1
0.9672045707702637	0.0	-0.1	0.0	0	1
0.9777014255523682	0.0	0.0	0.0	0	1
0.9881768226623535	0.0	0.0	0.0	0	1
0.998664379119873	0.0	-0.2	0.0	0	1
1.009145736694336	0.0	0.0	0.0	0	1
1.0196378231048584	0.0	-0.1	0.0	0	1
1.0301222801208496	0.0	-0.2	0.0	0	1
1.0405936241149902	0.0	0.1	0.0	0	1
1.0510759353637695	0.0	-0.1	0.0	0	1
1.0615546703338623	0.0	0.0	0.0	0	1
1.0720407962799072	0.0	0.1	0.0	0	1
1.0825114250183105	0.0	-0.2	0.0	0	1
1.093003749847412	0.0	0.0	0.0	0	1
1.1034739017486572	0.0	-0.0	0.0	0	1
1.113959789276123	0.0	-0.2	0.0	0	1
1.1244490146636963	0.0	0.1	0.0	0	1
1.1349244117736816	0.0	-0.1	0.0	0	1
1.1454086303710938	0.0	-0.1	0.0	0	1
1.155879020690918	0.0	0.0	0.0	0	1
1.1663649082183838	0.0	-0.2	0.0	0	1
1.1768455505371094	0.0	-0.0	0.0	0	1
1.1873290538787842	0.0	0.0	0.0	0	1
