Time (s)	Servo Angle (degrees)	Lever Angle (degrees)	Disturbance Angle	Reward Delivered (0/1)	Trial Number/Status
2.384185791015625e-06	0.0	0.0	0.0	1	0
0.0134735107421875	0.0	0.1	0.0	0	1
0.023999452590942383	0.0	0.1	0.0	0	1
0.03449296951293945	0.0	0.1	0.0	0	1
0.044975996017456055	0.0	0.0	0.0	0	1
0.05545496940612793	0.0	0.2	0.0	0	1
0.06591939926147461	0.0	0.0	0.0	0	1
0.07639050483703613	0.0	0.0	0.0	0	1
0.08687520027160645	0.0	0.1	0.0	0	1
0.09734988212585449	0.0	0.0	0.0	0	1
0.10784077644348145	0.0	0.1	0.0	0	1
0.11830687522888184	0.0	0.1	0.0	0	1
0.128798246383667	0.0	0.1	0.0	0	1
0.13927388191223145	0.0	0.1	0.0	0	1
0.1497485637664795	0.0	-0.0	0.0	0	1
0.16023564338684082	0.0	0.0	0.0	0	1
0.17071080207824707	0.0	0.1	0.0	0	1
0.1811990737915039	0.0	-0.1	0.0	0	1
0.19167256355285645	0.0	0.1	0.0	0	1
0.20215964317321777	0.0	0.0	0.0	0	1
0.2126319408416748	0.0	-0.0	0.0	0	1
0.22311139106750488	0.0	0.1	0.0	0	1
0.23360228538513184	0.0	-0.0	0.0	0	1
0.2440779209136963	0.0	0.0	0.0	0	1
0.2545616626739502	0.0	0.0	0.0	0	1
0.26505231857299805	0.0	0.0	0.0	0	1
0.2755436897277832	0.0	0.1	0.0	0	1
0.2859795093536377	0.0	0.1	0.0	0	1
0.2964668273925781	0.0	-0.0	0.0	0	1
0.30695509910583496	0.0	0.1	0.0	0	1
0.3174436092376709	0.0	-0.0	0.0	0	1
0.327925443649292	0.0	-0.0	0.0	0	1
0.33840513229370117	0.0	0.1	0.0	0	1
0.34889674186706543	0.0	-0.1	0.0	0	1
0.35936808586120605	0.0	0.0	0.0	0	1
0.3698573112487793	0.0	0.1	0.0	0	1
0.38033509254455566	0.0	-0.1	0.0	0	1
0.3908212184906006	0.0	0.1	0.0	0	1
0.4012908935546875	0.0	-0.0	0.0	0	1
0.4117765426635742	0.0	-0.1	0.0	0	1
0.42224955558776855	0.0	0.1	0.0	0	1
0.43273019790649414	0.0	0.0	0.0	0	1
0.44321751594543457	0.0	0.0	0.0	0	1
0.4536886215209961	0.0	0.0	0.0	0	1
0.4641759395599365	0.0	-0.1	0.0	0	1
0.47465085983276367	0.0	0.1	0.0	0	1
0.4851257801055908	0.0	0.1	0.0	0	1
0.49561405181884766	0.0	-0.0	0.0	0	1
0.5060927867889404	0.0	0.1	0.0	0	1
0.516578197479248	0.0	-0.1	0.0	0	1
0.5270440578460693	0.0	-0.1	0.0	0	1
0.5375392436981201	0.0	0.1	0.0	0	1
0.5480332374572754	0.0	-0.1	0.0	0	1
0.5585081577301025	0.0	0.0	0.0	0	1
0.5689926147460938	0.0	0.0	0.0	0	1
0.5794663429260254	0.0	-0.0	0.0	0	1
0.5899660587310791	0.0	0.1	0.0	0	1
0.6004383563995361	0.0	-0.0	0.0	0	1
0.6109263896942139	0.0	-0.1	0.0	0	1
0.6213955879211426	0.0	0.0	0.0	0	1
0.6318774223327637	0.0	-0.1	0.0	0	1
0.6423587799072266	0.0	0.0	0.0	0	1
0.6528322696685791	0.0	-0.0	0.0	0	1
0.6633188724517822	0.0	-0.1	0.0	0	1
0.6737899780273438	0.0	0.1	0.0	0	1
0.6842801570892334	0.0	0.1	0.0	0	1
0.6947505474090576	0.0	0.1	0.0	0	1
0.7052359580993652	0.0	0.1	0.0	0	1
0.7157137393951416	0.0	-0.0	0.0	0	1
0.7261874675750732	0.0	-0.0	0.0	0	1
0.7366781234741211	0.0	0.1	0.0	0	1
0.7471518516540527	0.0	0.0	0.0	0	1
0.7576384544372559	0.0	0.1	0.0	0	1
0.7680940628051758	0.0	0.0	0.0	0	1
0.7785811424255371	0.0	0.0	0.0	0	1
0.7890646457672119	0.0	0.1	0.0	0	1
0.7995517253875732	0.0	-0.0	0.0	0	1
0.8100266456604004	0.0	-0.1	0.0	0	1
0.8205008506774902	0.0	0.0	0.0	0	1
0.8309838771820068	0.0	-0.2	0.0	0	1
0.8414556980133057	0.0	0.0	0.0	0	1
0.8519430160522461	0.0	-0.1	0.0	0	1
0.8624148368835449	0.0	-0.1	0.0	0	1
0.872908353805542	0.0	0.1	0.0	0	1
0.8834154605865479	0.0	-0.1	0.0	0	1
0.8938877582550049	0.0	-0.0	0.0	0	1
0.9043726921081543	0.0	0.1	0.0	0	1
0.9148447513580322	0.0	-0.1	0.0	0	1
0.925330638885498	0.0	0.0	0.0	0	1
0.935809850692749	0.0	0.0	0.0	0	1
0.9462974071502686	0.0	-0.0	0.0	0	1
0.9567792415618896	0.0	0.2	0.0	0	1
0.9672660827636719	0.0	-0.0	0.0	0	1
0.9777622222900391	0.0	-0.1	0.0	0	1
0.9882464408874512	0.0	0.1	0.0	0	1
0.9987354278564453	0.0	-0.1	0.0	0	1
1.0092108249664307	0.0	-0.1	0.0	0	1
1.019697904586792	0.0	0.1	0.0	0	1
1.0301783084869385	0.0	-0.0	0.0	0	1
1.0406506061553955	0.0	0.1	0.0	0	1
1.0511338710784912	0.0	0.1	0.0	0	1
1.0616049766540527	0.0	-0.1	0.0	0	1
1.0720927715301514	0.0	0.1	0.0	0	1
1.0825657844543457	0.0	-0.0	0.0	0	1
1.0930383205413818	0.0	0.0	0.0	0	1
1.103511095046997	0.0	0.1	0.0	0	1
1.1139960289001465	0.0	-0.1	0.0	0	1
1.124479055404663	0.0	0.1	0.0	0	1
1.1349716186523438	0.0	0.1	0.0	0	1
