Time (s),Servo Angle (degrees),Lever Angle (degrees),Disturbance Angle,Reward Delivered (0/1)
1187.3578679561615,62.3,3.5,0.0,0
1187.3603646755219,62.7,3.5,0.0,0
1187.3628616333008,62.7,3.6,0.0,0
1187.3653583526611,62.7,3.6,0.0,0
1187.3678481578827,62.7,3.6,0.0,0
1187.3703474998474,62.5,3.6,0.0,0
1187.3728559017181,62.5,3.6,0.0,0
1187.3753552436829,62.5,3.6,0.0,0
1187.377852678299,62.5,3.6,0.0,0
1187.3803503513336,62.5,3.6,0.0,0
1187.3828477859497,62.5,3.5,0.0,0
1187.38534617424,62.5,3.5,0.0,0
1187.387845993042,62.5,3.5,0.0,0
1187.390342950821,62.1,3.5,0.0,0
1187.393002986908,62.1,3.4,0.0,0
1187.39551115036,62.1,3.4,0.0,0
1187.3980119228363,62.1,3.4,0.0,0
1187.4005086421967,62.4,3.5,0.0,0
1187.40300655365,62.4,3.5,0.0,0
1187.4055092334747,62.4,3.5,0.0,0
1187.408005952835,62.4,3.5,0.0,0
1187.4105043411255,61.9,3.5,0.0,0
1187.4130012989044,61.9,3.4,0.0,0
1187.4154915809631,61.9,3.4,0.0,0
1187.4179909229279,61.9,3.4,0.0,0
1187.4204895496368,61.6,3.4,0.0,0
1187.4229972362518,61.6,3.4,0.0,0
1187.425493478775,61.6,3.4,0.0,0
1187.4279820919037,61.6,3.4,0.0,0
1187.4304840564728,62.3,3.4,0.0,0
1187.4329826831818,62.3,3.4,0.0,0
1187.435480594635,62.3,3.4,0.0,0
1187.437975883484,62.3,3.4,0.0,0
1187.4404683113098,61.2,3.4,0.0,0
1187.442970752716,61.2,3.3,0.0,0
1187.445472240448,61.2,3.3,0.0,0
1187.447974205017,61.2,3.3,0.0,0
1187.4504764080048,61.7,3.3,0.0,0
1187.4529733657837,61.7,3.4,0.0,0
1187.4554822444916,61.7,3.4,0.0,0
1187.4579815864563,61.7,3.4,0.0,0
1187.460477590561,62.1,3.4,0.0,0
1187.4629690647125,62.1,3.5,0.0,0
1187.4654638767242,62.1,3.5,0.0,0
1187.4679658412933,62.1,3.5,0.0,0
1187.470466375351,62.0,3.5,0.0,0
1187.472972869873,62.0,3.5,0.0,0
1187.475473165512,62.0,3.5,0.0,0
1187.4779734611511,62.0,3.5,0.0,0
1187.4804718494415,62.4,3.5,0.0,0
1187.482970714569,62.4,3.4,0.0,0
1187.4854662418365,62.4,3.4,0.0,0
1187.4879593849182,62.4,3.4,0.0,0
1187.4904658794403,62.0,3.4,0.0,0
1187.4929649829865,62.0,3.5,0.0,0
1187.4954614639282,62.0,3.5,0.0,0
1187.4979605674744,62.0,3.5,0.0,0
1187.5004572868347,62.4,3.5,0.0,0
1187.502950668335,62.4,3.6,0.0,0
1187.5054535865784,62.4,3.6,0.0,0
1187.5079519748688,62.4,3.6,0.0,0
1187.5104455947876,61.7,3.6,0.0,0
1187.5129380226135,61.7,3.4,0.0,0
1187.5154416561127,61.7,3.4,0.0,0
1187.5179402828217,61.7,3.4,0.0,0
1187.5204379558563,62.3,3.4,0.0,0
1187.5229377746582,62.3,3.5,0.0,0
1187.5254354476929,62.3,3.5,0.0,0
1187.5279324054718,62.3,3.5,0.0,0
1187.5304291248322,62.7,3.5,0.0,0
1187.532926082611,62.7,3.6,0.0,0
1187.5354170799255,62.7,3.6,0.0,0
1187.5379166603088,62.7,3.6,0.0,0
1187.5404222011566,61.4,3.6,0.0,0
1187.5429232120514,61.4,3.4,0.0,0
1187.5454223155975,61.4,3.4,0.0,0
1187.5479218959808,61.4,3.4,0.0,0
1187.5504205226898,61.7,3.4,0.0,0
1187.5529198646545,61.7,3.4,0.0,0
1187.5554413795471,61.7,3.4,0.0,0
1187.5579414367676,61.7,3.4,0.0,0
1187.5604326725006,61.9,3.4,0.0,0
1187.5629370212555,61.9,3.4,0.0,0
1187.5654389858246,61.9,3.4,0.0,0
1187.5679438114166,61.9,3.4,0.0,0
1187.5704443454742,62.0,3.4,0.0,0
1187.5729477405548,62.0,3.4,0.0,0
1187.575448513031,62.0,3.4,0.0,0
1187.5779457092285,62.0,3.4,0.0,0
1187.5804438591003,62.3,3.4,0.0,0
1187.5829362869263,62.3,3.4,0.0,0
1187.5854306221008,62.3,3.4,0.0,0
1187.5879342556,62.3,3.4,0.0,0
1187.590436220169,61.5,3.4,0.0,0
1187.5929322242737,61.5,3.3,0.0,0
1187.5954287052155,61.5,3.3,0.0,0
1187.5979254245758,61.5,3.3,0.0,0
1187.600420475006,62.4,3.3,0.0,0
1187.6029171943665,62.4,3.6,0.0,0
1187.6054220199585,62.4,3.6,0.0,0
1187.6079125404358,62.4,3.6,0.0,0
1187.610413312912,62.2,3.6,0.0,0
1187.6129133701324,62.2,3.5,0.0,0
1187.6154115200043,62.2,3.5,0.0,0
1187.6179072856903,62.2,3.5,0.0,0
1187.6204061508179,60.8,3.5,0.0,0
1187.6229095458984,60.8,3.3,0.0,0
1187.6254088878632,60.8,3.3,0.0,0
1187.6279051303864,60.8,3.3,0.0,0
1187.6303997039795,62.4,3.3,0.0,0
1187.6328942775726,62.4,3.5,0.0,0
1187.6355884075165,62.4,3.5,0.0,0
1187.6381001472473,62.4,3.5,0.0,0
1187.6406016349792,61.9,3.5,0.0,0
1187.6430983543396,61.9,3.5,0.0,0
1187.6455953121185,61.9,3.5,0.0,0
1187.6480910778046,61.9,3.5,0.0,0
1187.6505887508392,62.5,3.5,0.0,0
1187.6530847549438,62.5,3.5,0.0,0
1187.6555850505829,62.5,3.5,0.0,0
1187.6580891609192,62.5,3.5,0.0,0
1187.660588979721,62.1,3.5,0.0,0
1187.66308760643,62.1,3.5,0.0,0
1187.6655855178833,62.1,3.5,0.0,0
1187.668086051941,62.1,3.5,0.0,0
1187.6705830097198,61.5,3.5,0.0,0
1187.673087835312,61.5,3.3,0.0,0
1187.6755845546722,61.5,3.3,0.0,0
1187.6780803203583,61.5,3.3,0.0,0
1187.6805698871613,62.1,3.3,0.0,0
1187.6830668449402,62.1,3.3,0.0,0
1187.6855626106262,62.1,3.3,0.0,0
1187.6880655288696,62.1,3.3,0.0,0
1187.690572977066,62.0,3.3,0.0,0
1187.6930723190308,62.0,3.4,0.0,0
1187.695571422577,62.0,3.4,0.0,0
1187.6980710029602,62.0,3.4,0.0,0
1187.700569152832,62.2,3.4,0.0,0
1187.7030651569366,62.2,3.5,0.0,0
1187.705572605133,62.2,3.5,0.0,0
1187.7080750465393,62.2,3.5,0.0,0
1187.7105751037598,62.0,3.5,0.0,0
1187.7130756378174,62.0,3.5,0.0,0
1187.7155742645264,62.0,3.5,0.0,0
1187.7180743217468,62.0,3.5,0.0,0
1187.720571756363,61.8,3.5,0.0,0
